fish_num,alternate_num,tray_id,ubc_id,common_name,specimen_unique_id,juv_ad,fresh_frozen,fork_length_mm,mass_g,comments_length_mass,rna_yn,rna_vial,rna_gill_yn,copy_no_cav_a,copy_no_circv,copy_no_cov,copy_no_ctv_1,copy_no_fa_mar,copy_no_fl_psy,copy_no_hkg,copy_no_ic_hof,copy_no_ic_mul,copy_no_ic_spp,copy_no_lo_sal,copy_no_ortho,copy_no_pa_kab,copy_no_pa_pse,copy_no_pa_ther,copy_no_picv_2,copy_no_prv,copy_no_Qin,copy_no_rhab_3,copy_no_salmv,copy_no_sch,copy_no_smukv_b,copy_no_spav_1_e,copy_no_te_mar,copy_no_ven,copy_no_vhsv,ct_cav_a,ct_circv,ct_cov,ct_ctv_1,ct_fa_mar,ct_fl_psy,ct_hkg,ct_ic_hof,ct_ic_mul,ct_ic_spp,ct_lo_sal,ct_ortho,ct_pa_kab,ct_pa_pse,ct_pa_ther,ct_picv_2,ct_prv,ct_Qin,ct_rhab_3,ct_salmv,ct_sch,ct_smukv_b,ct_spav_1_e,ct_te_mar,ct_ven,ct_vhsv,specimen_id,IF_ES1_668,IF_GILT_669,IF_IL11_291,IF_IL17D_294,IF_MMP13_315,IF_MMP25_316,IF_TXN_683,IM_ARRDC2_663,IM_CLEC4E_666,IM_GLUL_670,IM_HSP90ab-15_270,IM_NAPEPLD_676,IM_NUPR1_677,IM_ODC1_678,IM_TAGLN3_681,IS_HAMP_258,IS_IgMs_289,IS_IL15_293,IS_IL1B_295,IS_MHC2B_312,IS_TF_400,MRS_ATP5G3_181,MRS_C7_189,MRS_FYB_241,MRS_HTATIP_272,MRS_IRF1_299,MRS_KRT2-8_305,MRS_PRAS_350,MRS_SCG_377,OS_CA4_194,OS_CEBPB_665,OS_CFTR-I_206,OS_FKBP5_584,OS_HBA_254,OS_NAKATPASE1a_330,OS_NAKATPASE1b_333,OS_PRLR_596,OS_RGS21_597,OS_SHOP21_384,TM_FKBP10-4_583,TM_HSP70_267,TM_HSP90a-15_269,TM_HSP90a-6_271,TM_MAP3K14_308,TM_SERPIN20_379,TM_SERPIN9_380,VDD_GAL3_72,VDD_HERC6_77,VDD_IFI44A_81,VDD_IFIT5_83,VDD_MX_86,VDD_NFX_87,VDD_RSAD_367,VDD_VHSV_108,VDD_VHSV4_107
N4528,SJ278,4050,ubc_onts20_278,Chinook,2020-0016-13-N4528,Adult,Fresh,675,3226.04,,TRUE,SJ278,TRUE,0,0,0,0,0,13.66,1.20E+40,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,27,8,999,999,999,28.5,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172371,1.24000001,0.949999988,0.289999992,-0.029999999,-2.140000105,-2.400000095,-1.269999981,-2.470000029,-3.059999943,-1.350000024,-0.529999971,-0.660000026,-0.970000029,-1.279999971,2.619999886,-10.56999969,-5.630000114,0.003907981,1,-0.25999999,-13.02999973,-0.819999993,-7.010000229,-0.50999999,-0.460000008,-0.620000005,0.460000008,0.810000002,1.00999999,0.810000002,-1.370000005,0.400000006,-1.519999981,-2.390000105,-0.670000017,-0.159999996,-0.100000001,-1.549999952,-1.179999948,1.450000048,-1.330000043,-2.650000095,-2.779999971,0.109999999,1.720000029,1.730000019,0.50999999,-10.18000031,0.5,-0.75,0.189999998,-0.029999999,-4.460000038,0.670000017,-2.369999886
N4529,SJ279,4050,ubc_onts20_279,Chinook,2020-0016-13-N4529,Adult,Fresh,605,2429.65,,TRUE,SJ279,TRUE,0,0,0,0,0,0,5.96E+37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172372,1.460000038,0.970000029,-0.079999998,0.409999996,-1.960000038,-3.220000029,-1.370000005,-1.659999967,-3.00999999,-1.070000052,-0.660000026,-0.730000019,-0.319999993,-0.639999986,2.25999999,-9.569999695,-5.21999979,0.01,1.080000043,0.870000005,-10.64999962,-0.949999988,-7.349999905,-0.74000001,-0.319999993,-0.829999983,0.670000017,1.149999976,0.610000014,-1.070000052,-0.949999988,1.5,-1.519999981,-0.800000012,-0.620000005,0.370000005,-0.370000005,-1.100000024,-3.059999943,2.130000114,-0.07,-1.840000033,-3.230000019,-0.449999988,0.980000019,0.270000011,0.529999971,-2.339999914,0.860000014,0.200000003,1.289999962,0.370000005,-2.569999933,0.819999993,-2.359999895
N4530,SJ280,4050,ubc_onts20_280,Chinook,2020-0016-13-N4530,Adult,Fresh,620,2565.92,,TRUE,SJ280,TRUE,0,0,0,0,0,0,8.78E+34,0,0,0,0,0,0,0,0,0,0,0,0,0,579.58,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,19,999,999,999,999,999,172373,1.360000014,1.169999957,-0.008837882,-0.039999999,-3.279999971,-2.359999895,-2.230000019,-1.070000052,-3.400000095,-0.140000001,-0.239999995,-1.25,0.660000026,-1.090000033,2.890000105,-10.38000011,-6.03000021,-0.079999998,0.75,1.25999999,-13.65999985,-0.949999988,-5.630000114,-0.74000001,-0.600000024,-0.709999979,0.589999974,0.610000014,0.519999981,1.570000052,-1.590000033,-0.029999999,-0.189999998,-1.129999995,-0.810000002,-0.170000002,-0.50999999,-1.169999957,-1.269999981,1.470000029,-0.50999999,-2.420000076,-2.00999999,-0.449999988,1.289999962,1.190000057,0.129999995,-2.160000086,-0.419999987,-0.469999999,1.330000043,-0.280000001,-4.699999809,0.569999993,-4.210000038
N4531,SJ281,4050,ubc_onts20_281,Chinook,2020-0016-13-N4531,Adult,Fresh,735,4781.31,,TRUE,SJ281,TRUE,0,0,0,0,0,0,1.31E+46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.34,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24,999,999,172374,1.389999986,0.079999998,0.07,-0.930000007,-2.950000048,-2.480000019,-1.980000019,-2.400000095,-2.869999886,-1.200000048,-1.179999948,-1.519999981,-1.039999962,-2.24000001,1.960000038,-10.82999992,-7.050000191,-0.75999999,0.569999993,-0.839999974,-13.72999954,-1.539999962,-6.070000172,-1.429999948,-0.860000014,-1.450000048,0.25,0.150000006,0.170000002,1.110000014,-1.529999971,-0.159999996,-0.75999999,-1.539999962,-1.230000019,-1.360000014,-1.700000048,-1.809999943,-2.440000057,1.210000038,-1.600000024,-3.029999971,-3.019999981,-0.670000017,0.980000019,1.179999948,0.07,-4.429999828,0.370000005,-1.029999971,-0.219999999,-0.239999995,-3.75,-1.220000029,-4.440000057
N4532,SJ282,4050,ubc_onts20_282,Chinook,2020-0016-13-N4532,Adult,Fresh,710,4294.67,,TRUE,SJ282,TRUE,0,0,0,0,0,0,1.27E+25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,10,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172375,2.019999981,0.810000002,0.75999999,2.069999933,-3.140000105,-3.99000001,-1.840000033,-2.769999981,-3.299999952,-1.090000033,-0.469999999,-0.860000014,-0.519999981,-1.470000029,1.929999948,-10.22000027,-6.769999981,0.959999979,1.230000019,1.429999948,-12.02000046,-0.319999993,-6.269999981,-1.289999962,-0.980000019,-1.220000029,0.090000004,1.00999999,0.560000002,2.039999962,-1.100000024,-0.209999993,-2.039999962,0.109999999,-0.079999998,0.090000004,-0.980000019,-1.649999976,-2.029999971,0.75,-1.830000043,-2.130000114,-1.879999995,-0.400000006,-0.039999999,-1.129999995,0.790000021,-3.230000019,0.310000002,-0.519999981,0.340000004,0.119999997,-3,0.689999998,-5.46999979
N4533,SJ283,4050,ubc_onts20_283,Chinook,2020-0016-13-N4533,Adult,Fresh,850,7526.14,,TRUE,SJ283,TRUE,0,0,0,0,0,0,3.11E+48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,7,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172376,1.029999971,0.860000014,0.270000011,0.540000021,-2.829999924,-3.789999962,-1.919999957,-3.00999999,-2.019999981,-1.279999971,-0.920000017,-1.389999986,-1.419999957,-1.440000057,1.669999957,-9.090000153,-6.519999981,-0.100000001,0.810000002,0.680000007,-11.27999973,-1.320000052,-7.239999771,-0.920000017,-0.860000014,-1.129999995,-0.07,0.5,1.230000019,-0.860000014,-1.269999981,0.289999992,-1.120000005,-2.359999895,-1.039999962,-0.730000019,-1.320000052,-1.460000038,-1.470000029,0.800000012,-0.569999993,-2.089999914,-3.559999943,0.079999998,1.179999948,1.190000057,0.439999998,-2.200000048,0.879999995,-0.319999993,0.119999997,-0.079999998,-2.150000095,0.25999999,-3.480000019
N4534,SJ284,4050,ubc_onts20_284,Chinook,2020-0016-13-N4534,Adult,Fresh,710,4189.28,,TRUE,SJ284,TRUE,0,0,0,0,0,0,1.08E+40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172377,1.399999976,1.129999995,-0.239999995,1.399999976,-2.049999952,-3.190000057,-1.190000057,-1.929999948,-1.940000057,-1.200000048,-0.839999974,-0.889999986,-1.340000033,-1.039999962,2.549999952,-9.729999542,-7.460000038,0.550000012,0.959999979,0.889999986,-11.32999992,-0.25,-5.730000019,-1.039999962,-0.5,-0.879999995,0.689999998,0.959999979,0.400000006,2.160000086,-1.539999962,0.860000014,-1.309999943,-0.560000002,-0.340000004,0.150000006,-0.280000001,-1.950000048,-0.769999981,1.879999995,-2.839999914,-2.5,-3.869999886,-0.370000005,1.149999976,1.129999995,1.330000043,-1.460000038,-0.400000006,-0.310000002,0.159999996,0.170000002,-3.730000019,-7.059999943,-4.239999771
N4535,SJ285,4050,ubc_onts20_285,Chinook,2020-0016-13-N4535,Adult,Fresh,685,4041.77,,TRUE,SJ285,TRUE,0,0,0,0,0,0,5.32E+23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,10,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172378,1.830000043,0.620000005,0.029999999,0.579999983,-1.100000024,-4.010000229,-1.399999976,-1.440000057,-2.619999886,-1.120000005,-0.639999986,-0.959999979,-0.689999998,-1.639999986,2.559999943,-9.850000381,-5.269999981,0.720000029,1.269999981,0.07,-12.81999969,-0.439999998,-6.980000019,-0.50999999,-0.389999986,-0.850000024,0.660000026,0.980000019,0.769999981,-0.74000001,-0.589999974,0.800000012,-1.429999948,-0.810000002,-0.209999993,0.620000005,0.360000014,-0.75999999,-1.409999967,1.25999999,-0.560000002,-2.420000076,-2.440000057,-0.07,1.120000005,0.870000005,0.579999983,,-0.889999986,-0.800000012,0.449999988,-0.100000001,-3.069999933,-7.849999905,-2.269999981
N4536,SJ286,4050,ubc_onts20_286,Chinook,2020-0016-13-N4536,Adult,Fresh,790,6031.3,,TRUE,SJ286,TRUE,0,0,0,0,0,23.86,1.10E+42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.665,0,0,999,999,999,999,999,27,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,21.5,999,999,172379,1.169999957,0.829999983,-0.469999999,0.709999979,-0.949999988,-3.140000105,-1.230000019,-2.119999886,-2.25999999,-1.080000043,-0.949999988,-1.059999943,-1.419999957,-0.980000019,2.210000038,-9.159999847,-5.829999924,0.180000007,1.149999976,1.200000048,-9.989999771,-0.800000012,-6.159999847,-0.74000001,-0.550000012,-0.699999988,0.140000001,0.800000012,1.309999943,0.980000019,-1.159999967,-0.02,-0.25999999,-0.560000002,-0.280000001,-0.07,-0.189999998,-1.159999967,-0.839999974,1.5,-0.829999983,-1.789999962,-2.380000114,-0.270000011,1.129999995,1.090000033,0.939999998,0.039999999,-0.829999983,0.280000001,1.029999971,0.109999999,-0.230000004,0.449999988,-2.680000067
N4537,SJ287,4050,ubc_onts20_287,Chinook,2020-0016-13-N4537,Adult,Fresh,620,2415.01,,TRUE,SJ287,TRUE,0,0,0,0,0,0,5.91E+34,0,0,0,92.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,20,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172380,1.799999952,1.899999976,-0.389999986,1.549999952,-2.920000076,-3.400000095,-0.980000019,-1.080000043,-2.940000057,-0.839999974,-0.550000012,-0.699999988,-0.779999971,-1.25,2.160000086,-10.14000034,-4.53000021,0.689999998,1.350000024,-0.140000001,-10.39000034,-0.469999999,-6.690000057,-0.600000024,-0.449999988,-0.280000001,1,1.200000048,1.960000038,0.660000026,-0.959999979,1.320000052,-0.469999999,-0.409999996,-0.200000003,0.50999999,0.360000014,-1.5,-1.220000029,1.629999995,0.239999995,-0.039999999,-2.25,-0.479999989,1.590000033,1.75,0.439999998,-2.079999924,0.5,0.119999997,0.400000006,0.349999994,-1.99000001,-11.10999966,-2.220000029
N4538,SJ288,4050,ubc_onts20_288,Chinook,2020-0016-13-N4538,Adult,Fresh,775,5659.56,,TRUE,SJ288,TRUE,0,0,0,0,0,0,2.46E+39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,28.5,999,999,172381,1.269999981,1.100000024,-0.439999998,0.49000001,-1.470000029,-2.779999971,-1.370000005,-1.549999952,-2.00999999,-0.550000012,-0.680000007,-1.049999952,-0.200000003,-1.49000001,2.210000038,-10.10999966,-2.960000038,0.379999995,0.589999974,0.75999999,-12.02000046,-0.889999986,-6.630000114,-0.689999998,-0.660000026,-0.379999995,0.860000014,0.839999974,1.149999976,-0.270000011,-1.460000038,0.569999993,-0.730000019,-0.769999981,0.01,-0.109999999,0.100000001,-0.949999988,-3.559999943,1.679999948,-1.100000024,-1.710000038,-2.960000038,-0.419999987,0.200000003,0.439999998,0.870000005,-1.379999995,-0.829999983,-0.5,0.310000002,0.400000006,-3.420000076,0.600000024,-1.629999995
N4539,SJ289,4050,ubc_onts20_289,Chinook,2020-0016-13-N4539,Adult,Fresh,840,6413.03,,TRUE,SJ289,TRUE,0,0,0,0,0,0,2.09E+43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,514.5,999,999,999,999,999,172382,1.220000029,0.910000026,0.579999983,-0.200000003,-1.789999962,-3.670000076,-1.879999995,-2.609999895,-2.630000114,-1.190000057,-0.709999979,-1.029999971,-1,-1.120000005,2.210000038,-10.07999992,-5.360000134,-0.569999993,1.149999976,0.560000002,-14.96000004,-1.25,-6.420000076,-0.99000001,-0.639999986,-0.860000014,0.370000005,0.479999989,1.320000052,1.139999986,-1.25999999,0.419999987,-0.939999998,-2.190000057,-0.910000026,-0.519999981,-1.190000057,-0.980000019,-1.75999999,1.529999971,-0.189999998,-2.400000095,-4.389999866,-0.029999999,0.550000012,-0.230000004,0.230000004,-1.120000005,0.50999999,-0.870000005,0.419999987,0.310000002,-0.589999974,-0.99000001,-2.480000019
N4540,SJ290,4050,ubc_onts20_290,Chinook,2020-0016-13-N4540,Adult,Fresh,870,8344.89,,TRUE,SJ290,TRUE,0,0,0,0,0,0,1.02E+38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172383,1.190000057,1.029999971,-0.039999999,0.180000007,0.007744445,-2.710000038,-1.019999981,-1.539999962,-1.600000024,-1.50999999,-0.319999993,-0.800000012,-0.899999976,-1.539999962,2.369999886,-11,-4.559999943,0.319999993,1.190000057,1.049999952,-10.82999992,-0.50999999,-7.010000229,-0.800000012,-0.25,-0.170000002,0.930000007,1.429999948,0.430000007,1.570000052,-1.090000033,0.540000021,-0.360000014,-1.350000024,1.019999981,-0.029999999,0.579999983,-1.24000001,-2.019999981,1.50999999,-1.5,-2.5,-3.920000076,0.389999986,1.409999967,0.870000005,0.720000029,-1.629999995,0.939999998,-0.150000006,0.219999999,0.660000026,-2.980000019,-0.610000014,-3.150000095
N4541,SJ291,4050,ubc_onts20_291,Chinook,2020-0016-13-N4541,Adult,Fresh,656,2634.47,,TRUE,SJ291,TRUE,0,0,0,0,0,0,1.28E+38,0,0,0,0,0,0,2.395,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,32,999,999,999,999,999,999,999,999,999,999,999,999,172384,0.600000024,1.360000014,-0.01,0.159999996,-3.930000067,-2.210000038,-2.319999933,-2.769999981,-2.579999924,-0.620000005,-0.75999999,-1.080000043,-0.970000029,-1.779999971,1.980000019,-11.48999977,-5.239999771,-0.150000006,1.210000038,-0.349999994,-16.03000069,-0.479999989,-5.46999979,-1.220000029,-0.870000005,-0.660000026,0.959999979,0.529999971,1.600000024,-1.879999995,-1.269999981,0.579999983,-2.049999952,-2.950000048,-0.920000017,-1.059999943,-2.380000114,-1.25999999,-1.389999986,1.529999971,-1.610000014,-2.279999971,-4.400000095,0.330000013,0.899999976,-0.109999999,0.850000024,-2.619999886,-0.008407692,-0.870000005,0.109999999,-0.07,-2.829999924,0.419999987,-3.289999962
N4542,SJ292,4050,ubc_onts20_292,Chinook,2020-0016-13-N4542,Adult,Fresh,700,3826.31,,TRUE,SJ292,TRUE,0,0,0,0,0,12.92,8.25E+28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,28,10,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172385,1.320000052,0.899999976,0.109999999,-0.449999988,-3.319999933,-2.940000057,-1.139999986,-2.589999914,-3.029999971,-0.800000012,-0.800000012,-0.99000001,-1.100000024,-1.309999943,2.549999952,-11.36999989,-6.269999981,0.029999999,1.080000043,0.829999983,-12.80000019,-0.079999998,-7.179999828,-0.949999988,-1.019999981,-0.910000026,0.49000001,0.74000001,1.539999962,1.320000052,-1.570000052,0.970000029,-2.130000114,-0.829999983,-0.730000019,-0.340000004,-0.479999989,-2.069999933,-3.069999933,1.649999976,-0.550000012,-1.389999986,-2.309999943,0.07,1.820000052,1.49000001,1.00999999,-2.809999943,0.340000004,-0.689999998,-0.270000011,0.159999996,-3.769999981,-1.340000033,-2.269999981
N4543,SJ293,4050,ubc_onts20_293,Chinook,2020-0016-13-N4543,Adult,Fresh,790,5262.18,,TRUE,SJ293,TRUE,0,0,0,0,0,0,4.65E+40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172386,1.870000005,1.870000005,0.560000002,0.239999995,-0.930000007,-3.329999924,-2.029999971,-1.330000043,-3.670000076,-1.190000057,-0.879999995,-0.860000014,-1.389999986,-1.24000001,1.870000005,-9.579999924,-4.849999905,-0.330000013,0.75999999,0.709999979,-10.43000031,-1.529999971,-6.840000153,-0.879999995,-0.709999979,-0.769999981,0.25,0.289999992,-0.910000026,1.139999986,-1.50999999,0.839999974,-0.949999988,-1.110000014,-1.059999943,0.25999999,0.029999999,-0.899999976,-1.289999962,1.039999962,-0.790000021,-2.890000105,-3.910000086,0.119999997,0.709999979,0.769999981,0.100000001,-1.370000005,0.360000014,-0.639999986,0.02,0.059999999,-3.640000105,-1,-3
N4544,SJ294,4050,ubc_onts20_294,Chinook,2020-0016-13-N4544,Adult,Fresh,810,6598.45,,TRUE,SJ294,TRUE,0,0,0,0,0,0,1.52E+39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.445,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,30.5,27.5,999,172387,1.5,0.370000005,0.289999992,0.790000021,-1.360000014,-4.059999943,-1.179999948,-1.580000043,-3.140000105,-0.860000014,-1.129999995,-1.049999952,-0.879999995,-0.839999974,2.25,-10.93999958,-6.329999924,-0.07,1.340000033,0.159999996,-10.84000015,-0.689999998,-6.869999886,-0.639999986,-0.870000005,-1.059999943,0.769999981,1.070000052,1.649999976,-1.840000033,-1.480000019,0.939999998,-1.940000057,-1.639999986,-0.699999988,0.209999993,-0.980000019,-1.580000043,-3,2,-0.560000002,-1.409999967,-4.480000019,-0.74000001,1.700000048,1.049999952,1.179999948,-2.829999924,-0.400000006,-1.460000038,0.280000001,0.280000001,-3.619999886,-0.310000002,-3.039999962
N4545,SJ295,4050,ubc_onts20_295,Chinook,2020-0016-13-N4545,Adult,Fresh,810,6882.22,,TRUE,SJ295,TRUE,0,0,0,0,0,0,5.13E+37,0,0,0,0,0,0,94.095,0,0,0,0,0,0,0.415,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,24.5,999,999,999,999,999,999,31,999,999,999,999,999,172388,1.620000005,0.670000017,0.540000021,-0.389999986,-1,-4.909999847,-0.939999998,-1.830000043,-3.029999971,0.340000004,-0.50999999,-1.110000014,-0.400000006,-0.569999993,2.779999971,-8.710000038,-4.96999979,-0.660000026,0.879999995,0.550000012,-11.11999989,-0.800000012,-6.210000038,-1.019999981,-1.039999962,-0.230000004,0.129999995,0.649999976,1.460000038,0.310000002,-1.24000001,0.75999999,-0.819999993,-0.310000002,-0.349999994,0.100000001,0.360000014,-1.480000019,-2.99000001,1.179999948,-1.399999976,-2.75999999,-2.589999914,-0.910000026,0.75,0.819999993,0.870000005,-1.570000052,0.610000014,-0.970000029,0.74000001,0.330000013,-0.75999999,0.540000021,-1.440000057
N4546,SJ296,4050,ubc_onts20_296,Chinook,2020-0016-13-N4546,Adult,Fresh,825,7304.78,,TRUE,SJ296,TRUE,0,0,0,0,0,0,1.97E+37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,29,999,999,172389,1.629999995,1.049999952,1.440000057,0.129999995,-0.639999986,-1.529999971,-1.809999943,-1.889999986,-2.410000086,-1.340000033,-0.49000001,-0.889999986,-0.939999998,-0.800000012,2.630000114,-8.739999771,-4.119999886,0.479999989,0.959999979,0.150000006,-12.53999996,-1,-6.699999809,-1.00999999,-0.670000017,-0.349999994,0.649999976,0.730000019,0.930000007,0.709999979,-1.49000001,0.07,-1.25999999,-2.25,-0.810000002,-0.289999992,-0.850000024,-0.910000026,,1.669999957,-1.059999943,-3.190000057,-3.440000057,-0.529999971,0.819999993,0.839999974,0.660000026,-11.38000011,-0.090000004,-0.330000013,0.649999976,0.119999997,-2.140000105,-0.660000026,-3.430000067
N4547,SJ297,4050,ubc_onts20_297,Chinook,2020-0016-13-N4547,Adult,Fresh,665,3541.2,,TRUE,SJ297,TRUE,0,0,0,0,0,0,1.36E+40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,999,999,172390,1.429999948,1.120000005,1.100000024,-0.439999998,-2.109999895,-3.720000029,-2.150000095,-1.840000033,-3.329999924,-0.910000026,-0.870000005,-1.330000043,-0.550000012,-1.929999948,1.960000038,-10.38000011,-6.900000095,-0.100000001,-0.119999997,-0.039999999,-12.09000015,-1.50999999,-7.300000191,-1.029999971,-0.699999988,-0.589999974,0.209999993,0.709999979,1,0.720000029,-2.24000001,0.800000012,-2.859999895,-2.700000048,-1.399999976,-0.74000001,-1.409999967,-1.879999995,-1.960000038,1.019999981,-1.50999999,-1.519999981,-2.960000038,-0.189999998,1.370000005,1.200000048,1.330000043,-0.839999974,-0.319999993,-0.129999995,0.579999983,0.280000001,-0.5,0.980000019,-3.710000038
N4548,SJ298,4050,ubc_onts20_298,Chinook,2020-0016-13-N4548,Adult,Fresh,715,4541.12,,TRUE,SJ298,TRUE,0,0,0,0,0,0,2.60E+29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,10,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172391,1.190000057,0.899999976,0.720000029,-0.449999988,-2.180000067,-2.609999895,-1.899999976,-2.619999886,-2.25,-0.980000019,-0.360000014,-0.75999999,-1.389999986,-0.790000021,2.930000067,-12.15999985,-6.230000019,0.430000007,1.00999999,0.519999981,-12.36999989,-0.730000019,-6.829999924,-0.839999974,-0.769999981,-0.980000019,1.269999981,1.269999981,0.519999981,1.370000005,-1.190000057,0.310000002,-1.00999999,-3.25999999,-0.379999995,-0.129999995,-0.560000002,-1.529999971,-2.170000076,2.079999924,-0.469999999,-2.630000114,-5.019999981,0.589999974,1.669999957,1.49000001,1.129999995,-10.26000023,0.479999989,-0.689999998,0.300000012,-0.07,-4.269999981,1.279999971,-3.539999962
N4549,SJ299,4050,ubc_onts20_299,Chinook,2020-0016-13-N4549,Adult,Fresh,800,6379.07,,TRUE,SJ299,TRUE,0,0,0,0,0,0,1.05E+36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172392,1.419999957,0.99000001,0.159999996,0.02,-2,-3.559999943,-1.090000033,-1.629999995,-2.650000095,-1.409999967,-1.309999943,-0.980000019,-0.800000012,-1.590000033,2.359999895,-10.64999962,-4.679999828,0.25999999,0.709999979,1.149999976,-10.48999977,-0.5,-8.5,-1.029999971,-1.389999986,-0.629999995,0.449999988,0.649999976,1.649999976,0.920000017,-1.860000014,1.039999962,-3.349999905,-1.580000043,-0.649999976,0.409999996,-0.079999998,-1.74000001,-2.839999914,1.860000014,-3.49000001,-2.079999924,-4.119999886,-0.159999996,1.179999948,-0.699999988,0.879999995,-2.99000001,0.01,-0.75999999,0.300000012,0.430000007,-2.5,0.949999988,-3.910000086
N4550,SJ300,4050,ubc_onts20_300,Chinook,2020-0016-13-N4550,Adult,Fresh,740,4257.82,,TRUE,SJ300,TRUE,0,0,0,0,0,26.01,4.94E+35,0,0.3,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,26,9,999,513.5,999,999,999,999,516.5,999,999,999,999,999,999,999,999,999,999,999,999,172393,1.299999952,1.059999943,1.269999981,-0.059999999,-2.440000057,-3.710000038,-2.299999952,-2.25,-3.079999924,-1.450000048,-1.070000052,-0.779999971,-0.349999994,-1.620000005,2.299999952,-11.13000011,-3.75,0.02,1.230000019,1.309999943,-11,-0.699999988,-7.119999886,-0.860000014,-0.600000024,-0.529999971,0.680000007,1.039999962,1.269999981,1.00999999,-1.370000005,1.00999999,-2.75,-1.269999981,-0.699999988,0.289999992,-0.170000002,-1.539999962,-3.619999886,1.600000024,-1.620000005,-3.220000029,-4,0.50999999,1.070000052,0.02,0.709999979,-1.090000033,0.460000008,-0.829999983,0.050000001,0.569999993,-2.109999895,-1.200000048,-2.559999943
